
1	1.5925e-07
2	2.1952e-07
3	3.4854e-07
4	4.2095e-07
5	7.0046e-07
6	9.7377e-07
7	1.43973e-06
8	1.95204e-06
9	2.91776e-06
10	4.17627e-06
11	5.96911e-06
12	7.28734e-06
13	9.92121e-06
14	1.25782e-05
15	1.66659e-05
16	2.09351e-05
17	2.65094e-05
18	3.47012e-05
19	4.46197e-05
20	5.26046e-05
21	6.64327e-05
22	8.6496e-05
23	0.000106688
24	0.000128445
25	0.000162571
