1000000 0.01785
1100000 0.019833 
1200000 0.021738 
1300000 0.023498 
1400000 0.025195 
1500000 0.026859 
1600000 0.02824 
1700000 0.030195 
1800000 0.031905 
1900000 0.03421 
2000000 0.035741 
2100000 0.036774 
2200000 0.039702 
2300000 0.041812 
2400000 0.043164 
2500000 0.04456 
2600000 0.047041 
2700000 0.048758 
2800000 0.050333 
2900000 0.051901 
3000000 0.053997 
3100000 0.055266 
3200000 0.056647 
3300000 0.05865 
3400000 0.060409 
