1	3.59e-06
2	3.843e-06
3	2.654e-06
4	6.052e-06
5	8.722e-06
6	1.4059e-05
7	2.3984e-05
8	4.5161e-05
9	9.0547e-05
10	0.000187528
11	0.000384297
12	0.000798972
13	0.00167995
14	0.00355156
15	0.00732311
16	0.0157302
17	0.0322247
18	0.0669244
19	0.140941
20	0.293211
21	0.610302
22	1.29636
23	2.70267
24	5.60948
25	11.6432
